iso3	iso2	gadm1	gbif_name	type	area_sqkm	decimal_longitude	decimal_latitude	source_locality_name	source_reference	source
FIN	FI	FIN.5_1	Western Finland	ADM1	19394.11128454254	23	62.75	South Ostrobothnia	https://www.geonames.org/	GeoNames
FIN	FI	FIN.5_1	Western Finland	ADM1	19394.11128454254	25.5	62.5	Mellersta Finland	https://www.geonames.org/	GeoNames
FIN	FI	FIN.5_1	Western Finland	ADM1	19394.11128454254	23.71667	61.7	Pirkanmaa	https://www.geonames.org/	GeoNames
FIN	FI	FIN.5_1	Western Finland	ADM1	19394.11128454254	24.33333	60.91667	Kanta-HÃ¤me	https://www.geonames.org/	GeoNames
FIN	FI	FIN.5_1	Western Finland	ADM1	19394.11128454254	22.25	60.5	Varsinais-Suomi	https://www.geonames.org/	GeoNames
FIN	FI	FIN.5_1	Western Finland	ADM1	19394.11128454254	22.16667	61.5	Satakunta	https://www.geonames.org/	GeoNames
FJI	FJ	FJI.1_1	Central	ADM1	4567.370851705133	178.33333	-18	Central Division	https://www.geonames.org/	GeoNames
FJI	FJ	FJI.3_1	Northern	ADM1	6337.8624405751725	179.5	-16.5	Northern Division	https://www.geonames.org/	GeoNames
FJI	FJ	FJI.4_1	Rotuma	ADM1	39.541235208103416	177.06596	-12.50798	Rotuma	https://www.geonames.org/	GeoNames
FJI	FJ	FJI.5_1	Western	ADM1		177.5	-18	Western Division	https://www.geonames.org/	GeoNames
FSM	FM	FSM.1_1	Chuuk	ADM1	71.6513238001832	151.85431	7.44077	State of Chuuk	https://www.geonames.org/	GeoNames
FSM	FM	FSM.2_1	Kosrae	ADM1	113.6877057713773	162.981	5.325	State of Kosrae	https://www.geonames.org/	GeoNames
FSM	FM	FSM.3_1	Pohnpei	ADM1	398.2703986638735	158.2056	6.964	State of Pohnpei	https://www.geonames.org/	GeoNames
FSM	FM	FSM.4_1	Yap	ADM1	94.62571358304182	138.097	9.538	State of Yap	https://www.geonames.org/	GeoNames
FRO	FO	FRO.1_1	Eysturoyar	ADM1	1328.521588833648	-7	62.13333	Streymoyar SÃ½sla	https://www.geonames.org/	GeoNames
FRO	FO	FRO.1_1	Eysturoyar	ADM1	1328.521588833648	-6.86667	62.21667	Eysturoyar sÃ½sla	https://www.geonames.org/	GeoNames
FRO	FO	FRO.2_1	Norderøerne	ADM1		-6.58333	62.28333	NorÃ°oyar sÃ½sla	https://www.geonames.org/	GeoNames
FRO	FO	FRO.3_1	Sandoyar	ADM1		-6.75	61.83333	Sandoyar SÃ½sla	https://www.geonames.org/	GeoNames
FRO	FO	FRO.5_1	Suðuroyar	ADM1		-6.81667	61.48333	SuÃ°uroyar sÃ½sla	https://www.geonames.org/	GeoNames
FRO	FO	FRO.6_1	Vågø	ADM1		-7.25	62.08333	VÃ¡ga SÃ½sla	https://www.geonames.org/	GeoNames
FRA	FR	FRA.10_1	Nouvelle-Aquitaine	ADM1	5976.979316892752	1.26892	46.09165	Nouvelle-Aquitaine	https://www.geonames.org/	GeoNames
FRA	FR	FRA.11_1	Occitanie	ADM1	4981.412884833276	1.52573	42.59758	Ordino	https://www.geonames.org/	GeoNames
FRA	FR	FRA.11_1	Occitanie	ADM1	4981.412884833276	1.63559	44.02722	Occitanie	https://www.geonames.org/	GeoNames
FRA	FR	FRA.12_1	Pays de la Loire	ADM1	6747.705998727129	-0.83333	47.5	Pays de la Loire	https://www.geonames.org/	GeoNames
FRA	FR	FRA.13_1	Provence-Alpes-Côte d'Azur	ADM1	6965.501773340624	6.08333	43.91667	Provence-Alpes-CÃ´te d'Azur	https://www.geonames.org/	GeoNames
FRA	FR	FRA.13_1	Provence-Alpes-Côte d'Azur	ADM1	6965.501773340624	7.41981	43.73216	Commune de Monaco	https://www.geonames.org/	GeoNames
FRA	FR	FRA.1_1	Auvergne-Rhône-Alpes	ADM1	5666.6330067201725	6.11044	46.19673	Canton de GenÃ¨ve	https://www.geonames.org/	GeoNames
FRA	FR	FRA.1_1	Auvergne-Rhône-Alpes	ADM1	5666.6330067201725	5.37437	45.482	Auvergne-RhÃ´ne-Alpes	https://www.geonames.org/	GeoNames
FRA	FR	FRA.2_1	Bourgogne-Franche-Comté	ADM1	8815.30816774572	5.04822	47.06981	Bourgogne-Franche-ComtÃ©	https://www.geonames.org/	GeoNames
FRA	FR	FRA.3_1	Bretagne	ADM1	7117.419090044782	-2.83333	48.16667	Bretagne	https://www.geonames.org/	GeoNames
FRA	FR	FRA.4_1	Centre-Val de Loire	ADM1	7320.053127993704	1.75	47.5	Centre-Val de Loire	https://www.geonames.org/	GeoNames
FRA	FR	FRA.5_1	Corse	ADM1	3973.289116307104	8.9542	42.06153	Corse	https://www.geonames.org/	GeoNames
FRA	FR	FRA.6_1	Grand Est	ADM1	5192.445348671089	7.61519	47.5669	Kanton Basel-Stadt	https://www.geonames.org/	GeoNames
FRA	FR	FRA.6_1	Grand Est	ADM1	5192.445348671089	5.8667	48.69821	Grand Est	https://www.geonames.org/	GeoNames
FRA	FR	FRA.6_1	Grand Est	ADM1	5192.445348671089	6.03333	49.5	Canton d'Esch-sur-Alzette	https://www.geonames.org/	GeoNames
FRA	FR	FRA.7_1	Hauts-de-France	ADM1	7468.082066969845	2.65594	49.61232	Hauts-de-France	https://www.geonames.org/	GeoNames
FRA	FR	FRA.8_1	Île-de-France	ADM1	1838.5214618181687	2.5	48.7	ÃŽle-de-France	https://www.geonames.org/	GeoNames
FRA	FR	FRA.9_1	Normandie	ADM1	5661.921463061844	0.49988	49.19906	Normandie	https://www.geonames.org/	GeoNames
GAB	GA	GAB.1_1	Estuaire	ADM1	19691.357017284543	10.03333	0.3	Estuaire	https://www.geonames.org/	GeoNames
GAB	GA	GAB.2_1	Haut-Ogooué	ADM1	33773.73782765757	13.9	-1.3	Province du Haut-OgoouÃ©	https://www.geonames.org/	GeoNames
GAB	GA	GAB.3_1	Moyen-Ogooué	ADM1	17856.60242643797	10.58333	-0.41667	Province du Moyen-OgoouÃ©	https://www.geonames.org/	GeoNames
GAB	GA	GAB.4_1	Ngounié	ADM1	37435.11096834643	11.16667	-1.63333	Province de la NgouniÃ©	https://www.geonames.org/	GeoNames
GAB	GA	GAB.5_1	Nyanga	ADM1	20052.11037135779	11	-3	Province de la Nyanga	https://www.geonames.org/	GeoNames
GAB	GA	GAB.6_1	Ogooué-Ivindo	ADM1	42836.00686706011	12.83333	0.66667	Province de lâ€™OgoouÃ©-Ivindo	https://www.geonames.org/	GeoNames
GAB	GA	GAB.7_1	Ogooué-Lolo	ADM1	28988.99712218052	12.66667	-0.83333	Province de lâ€™OgoouÃ©-Lolo	https://www.geonames.org/	GeoNames
GAB	GA	GAB.8_1	Ogooué-Maritime	ADM1	21451.08823460529	9.58333	-1.58333	Province de lâ€™OgoouÃ©-Maritime	https://www.geonames.org/	GeoNames
GAB	GA	GAB.9_1	Wouleu-Ntem	ADM1	37883.34430324104	12	1.5	Province du Woleu-Ntem	https://www.geonames.org/	GeoNames
GBR	GB	GBR.1_1	England	ADM1	42.17660031533527	-0.70312	52.16045	England	https://www.geonames.org/	GeoNames
GBR	GB	GBR.2_1	Northern Ireland	ADM1	557.4632964945316	-6.5	54.5	Northern Ireland	https://www.geonames.org/	GeoNames
GBR	GB	GBR.3_1	Scotland	ADM1	225.2744560759802	-4	56	Scotland	https://www.geonames.org/	GeoNames
GBR	GB	GBR.4_1	Wales	ADM1	712.820150842804	-3.5	52.5	Wales	https://www.geonames.org/	GeoNames
GRD	GD	GRD.1_1	Carriacou	ADM1	34.12319819694106	-61.45379	12.47303	Carriacou and Petite Martinique	https://www.geonames.org/	GeoNames
GRD	GD	GRD.2_1	Saint Andrew	ADM1	41.087937489799735	-61.73333	12.05	Saint George	https://www.geonames.org/	GeoNames
GRD	GD	GRD.3_1	Saint David	ADM1		-61.65	12.11667	Saint Andrew	https://www.geonames.org/	GeoNames
GRD	GD	GRD.4_1	Saint George	ADM1	41.12556672220707	-61.66667	12.05	Saint David	https://www.geonames.org/	GeoNames
GRD	GD	GRD.5_1	Saint John	ADM1	83.46600120929956	-61.68333	12.18333	Saint Mark	https://www.geonames.org/	GeoNames
GRD	GD	GRD.6_1	Saint Mark	ADM1		-61.63333	12.2	Saint Patrick	https://www.geonames.org/	GeoNames
GRD	GD	GRD.6_1	Saint Mark	ADM1		-61.71667	12.13333	Saint John	https://www.geonames.org/	GeoNames
GEO	GE	GEO.10_1	Samtskhe-Javakheti	ADM1	6531.845441254952	43.26667	41.58333	Samtskhe-Javakheti	https://www.geonames.org/	GeoNames
GEO	GE	GEO.11_1	Shida Kartli	ADM1	5742.885740810527	44.14	42.32	Shida Kartli	https://www.geonames.org/	GeoNames
GEO	GE	GEO.1_1	Abkhazia	ADM1	8637.795280831333	41.00501	43.0005	Abkhazia	https://www.geonames.org/	GeoNames
GEO	GE	GEO.2_1	Ajaria	ADM1	2955.723393167119	42	41.66667	Ajaria	https://www.geonames.org/	GeoNames
GEO	GE	GEO.3_1	Guria	ADM1	1925.757998569809	42.2	41.96667	Guria	https://www.geonames.org/	GeoNames
GEO	GE	GEO.4_1	Imereti	ADM1	6225.711702529901	42.98333	42.16667	Imereti	https://www.geonames.org/	GeoNames
GEO	GE	GEO.5_1	Kakheti	ADM1	11196.014236076702	45.71667	41.75	Kakheti	https://www.geonames.org/	GeoNames
GEO	GE	GEO.6_1	Kvemo Kartli	ADM1	6418.400378957482	44.83333	41.71667	K'alak'i T'bilisi	https://www.geonames.org/	GeoNames
GEO	GE	GEO.6_1	Kvemo Kartli	ADM1	6418.400378957482	44.51667	41.51667	Kvemo Kartli	https://www.geonames.org/	GeoNames
GEO	GE	GEO.7_1	Mtskheta-Mtianeti	ADM1	6960.097615840097	44.75	42.28333	Mtskheta-Mtianeti	https://www.geonames.org/	GeoNames
GEO	GE	GEO.8_1	Racha-Lechkhumi-Kvemo Svaneti	ADM1	5164.985869468063	43.13333	42.63333	Racha-Lechkhumi and Kvemo Svaneti	https://www.geonames.org/	GeoNames
GEO	GE	GEO.9_1	Samegrelo-Zemo Svaneti	ADM1	7576.65194634728	42.21496	42.70076	Samegrelo-Zemo Svanetis Mkhare	https://www.geonames.org/	GeoNames
GUF	GF	GUF.1_1	Cayenne	ADM1		-52.99856	3.99929	Guyane	https://www.geonames.org/	GeoNames
GGY	GG	GGY.10_1	Saint Pierre du Bois	ADM1		-2.57361	49.44778	Saint Andrew	https://www.geonames.org/	GeoNames
GGY	GG	GGY.10_1	Saint Pierre du Bois	ADM1		-2.59361	49.465	Castel	https://www.geonames.org/	GeoNames
GGY	GG	GGY.11_1	Saint Sampson	ADM1		-2.55722	49.43333	Saint Martin	https://www.geonames.org/	GeoNames
GGY	GG	GGY.12_1	Saint Saviour	ADM1		-2.55194	49.46	Saint Peter Port	https://www.geonames.org/	GeoNames
GGY	GG	GGY.15_1	Vale	ADM1		-2.59194	49.42583	Forest	https://www.geonames.org/	GeoNames
GGY	GG	GGY.1_1	Alderney	ADM1		-2.19851	49.71677	Alderney	https://www.geonames.org/	GeoNames
GGY	GG	GGY.3_1	Castel	ADM1		-2.64889	49.43	Torteval	https://www.geonames.org/	GeoNames
GGY	GG	GGY.7_1	Saint Andrew	ADM1		-2.64361	49.44556	Saint Pierre du Bois	https://www.geonames.org/	GeoNames
GGY	GG	GGY.8_1	Saint Martin	ADM1		-2.62389	49.44972	Saint Saviour	https://www.geonames.org/	GeoNames
GGY	GG	GGY.8_1	Saint Martin	ADM1		-2.52833	49.49361	Vale	https://www.geonames.org/	GeoNames
GGY	GG	GGY.8_1	Saint Martin	ADM1		-2.53722	49.48194	Saint Sampson	https://www.geonames.org/	GeoNames
GHA	GH	GHA10_2	Oti	ADM1	20002.500435748956	0.3	7.9	Oti	https://www.geonames.org/	GeoNames
GHA	GH	GHA11_2	Savannah	ADM1		-1.6	9.15	Savannah	https://www.geonames.org/	GeoNames
GHA	GH	GHA12_2	Upper East	ADM1	8599.115520953568	-0.75	10.75	Upper East Region	https://www.geonames.org/	GeoNames
GHA	GH	GHA13_2	Upper West	ADM1	18518.078759785694	-2.25	10.33333	Upper West Region	https://www.geonames.org/	GeoNames
GHA	GH	GHA14_2	Volta	ADM1		0.5	6.4	Volta Region	https://www.geonames.org/	GeoNames
GHA	GH	GHA15_2	Western	ADM1	25118.668315424573	-2.25	5.45	Western Region	https://www.geonames.org/	GeoNames
GHA	GH	GHA16_2	Western North	ADM1		-2.8	6.3	Western North	https://www.geonames.org/	GeoNames
GHA	GH	GHA1_2	Ahafo	ADM1		-2.45	7	Ahafo	https://www.geonames.org/	GeoNames
GHA	GH	GHA2_2	Ashanti	ADM1	24894.519792431893	-1.5	6.75	Ashanti Region	https://www.geonames.org/	GeoNames
GHA	GH	GHA3_2	Bono	ADM1		-2.5	7.65	Bono	https://www.geonames.org/	GeoNames
GHA	GH	GHA4_2	Bono East	ADM1	39807.176752102925	-1.05	7.75	Bono East	https://www.geonames.org/	GeoNames
GHA	GH	GHA5_2	Central	ADM1	9861.222606422887	-1	5.5	Central Region	https://www.geonames.org/	GeoNames
GHA	GH	GHA6_2	Eastern	ADM1	19237.61339909127	-0.5	6.5	Eastern Region	https://www.geonames.org/	GeoNames
GHA	GH	GHA7_2	Greater Accra	ADM1	3209.5249870959456	0	5.75	Greater Accra Region	https://www.geonames.org/	GeoNames
GHA	GH	GHA8_2	North East	ADM1		-0.6	10.4	North East	https://www.geonames.org/	GeoNames
GHA	GH	GHA9_2	Northern	ADM1	69420.28640120708	-0.1	9.45	Northern Region	https://www.geonames.org/	GeoNames
GRL	GL	GRL.1_1	Kujalleq	ADM1	49750.78791220645	-46.03683	60.71905	Kujalleq	https://www.geonames.org/	GeoNames
GRL	GL	GRL.3_1	Qaasuitsup	ADM1	661.3289799121094	-52.84289	68.70716	Qeqertalik	https://www.geonames.org/	GeoNames
GRL	GL	GRL.3_1	Qaasuitsup	ADM1	661.3289799121094	-51.08301	69.21536	Avannaata	https://www.geonames.org/	GeoNames
GRL	GL	GRL.4_1	Qeqqata	ADM1	104503.59927797924	-53.67517	66.93305	Qeqqata	https://www.geonames.org/	GeoNames
GRL	GL	GRL.5_1	Sermersooq	ADM1	544616.120405801	-51.71831	64.18284	Sermersooq	https://www.geonames.org/	GeoNames
GMB	GM	GMB.3_1	Maccarthy Island	ADM1	3035.359229809311	-14.91667	13.58333	Central River	https://www.geonames.org/	GeoNames
GMB	GM	GMB.4_1	North Bank	ADM1	2144.078566760623	-16	13.5	North Bank	https://www.geonames.org/	GeoNames
GMB	GM	GMB.4_1	North Bank	ADM1	2144.078566760623	-16.58333	13.45	Banjul	https://www.geonames.org/	GeoNames
GMB	GM	GMB.5_1	Upper River	ADM1	1976.886547856418	-14.16667	13.36667	Upper River	https://www.geonames.org/	GeoNames
GMB	GM	GMB.6_1	Western	ADM1	1663.1599712444413	-16.35	13.23333	West Coast	https://www.geonames.org/	GeoNames
GIN	GN	GIN.1_1	Boké	ADM1	5098.964331178584	-14.32992	11.2625	Boke Region	https://www.geonames.org/	GeoNames
GIN	GN	GIN.2_1	Conakry	ADM1	24.800277679494386	-13.597	9.60703	Conakry Region	https://www.geonames.org/	GeoNames
GIN	GN	GIN.3_1	Faranah	ADM1	5997.2527660903215	-10.69583	10.3375	Faranah Region	https://www.geonames.org/	GeoNames
GIN	GN	GIN.4_1	Kankan	ADM1	16980.830417096506	-9.25	10.4	Kankan Region	https://www.geonames.org/	GeoNames
GIN	GN	GIN.5_1	Kindia	ADM1	1427.7700590637094	-13.21333	10.08667	Kindia Region	https://www.geonames.org/	GeoNames
GIN	GN	GIN.6_1	Labé	ADM1	3366.599118077421	-12.08667	11.61	LabÃ© Region	https://www.geonames.org/	GeoNames
GIN	GN	GIN.7_1	Mamou	ADM1	3841.978062924419	-12.29444	10.69444	Mamou Region	https://www.geonames.org/	GeoNames
GIN	GN	GIN.8_1	Nzérékoré	ADM1	12640.690050702213	-9.06944	8.20833	Nzerekore Region	https://www.geonames.org/	GeoNames
GLP	GP	GLP.2_1	Pointe-à-Pitre	ADM1		-61.58369	16.25011	Guadeloupe	https://www.geonames.org/	GeoNames
GNQ	GQ	GNQ.1_1	Annobón	ADM1	14.181752948131546	5.63558	-1.43829	Provincia de AnnobÃ³n	https://www.geonames.org/	GeoNames
GNQ	GQ	GNQ.2_1	Bioko Norte	ADM1	635.8066755171462	8.78333	3.68333	Provincia de Bioko Norte	https://www.geonames.org/	GeoNames
GNQ	GQ	GNQ.3_1	Bioko Sur	ADM1	1349.7968800148954	8.66667	3.41667	Provincia de Bioko Sur	https://www.geonames.org/	GeoNames
GNQ	GQ	GNQ.4_1	Centro Sur	ADM1	8332.519354359247	10.41667	1.5	Provincia de Centro Sur	https://www.geonames.org/	GeoNames
GNQ	GQ	GNQ.4_1	Centro Sur	ADM1	8332.519354359247	10.82252	1.59358	Djibloho	https://www.geonames.org/	GeoNames
GNQ	GQ	GNQ.5_1	Kié-Ntem	ADM1	3312.7498562819796	11	2.05	Provincia de KiÃ©-Ntem	https://www.geonames.org/	GeoNames
GNQ	GQ	GNQ.6_1	Litoral	ADM1	7192.964893003047	9.75	1.5	Provincia de Litoral	https://www.geonames.org/	GeoNames
GNQ	GQ	GNQ.7_1	Wele-Nzas	ADM1	5833.671390864275	11.1	1.5	Provincia de Wele-Nzas	https://www.geonames.org/	GeoNames
GRC	GR	GRC.1_1	Aegean	ADM1	5037.9834031705295	26.81956	37.71942	North Aegean	https://www.geonames.org/	GeoNames
GRC	GR	GRC.1_1	Aegean	ADM1	5037.9834031705295	27.90603	36.16726	South Aegean	https://www.geonames.org/	GeoNames
GRC	GR	GRC.2_1	Athos	ADM1	334.9140130348344	24.33021	40.15798	Mount Athos	https://www.geonames.org/	GeoNames
GRC	GR	GRC.3_1	Attica	ADM1	3797.8440501059617	23.9035	37.92037	Attica	https://www.geonames.org/	GeoNames
GRC	GR	GRC.4_1	Crete	ADM1	8314.719831034912	24.89502	35.15585	Crete	https://www.geonames.org/	GeoNames
GRC	GR	GRC.5_1	Epirus and Western Macedonia	ADM1	9713.816914303356	20.71472	39.23651	Epirus	https://www.geonames.org/	GeoNames
GRC	GR	GRC.5_1	Epirus and Western Macedonia	ADM1	9713.816914303356	21.32446	40.26695	Western Macedonia	https://www.geonames.org/	GeoNames
GRC	GR	GRC.6_1	Macedonia and Thrace	ADM1	14078.33545686605	22.84058	40.91351	Central Macedonia	https://www.geonames.org/	GeoNames
GRC	GR	GRC.6_1	Macedonia and Thrace	ADM1	14078.33545686605	25.33447	40.94671	Eastern Macedonia and Thrace	https://www.geonames.org/	GeoNames
GRC	GR	GRC.7_1	Peloponnese, Western Greece and	ADM1	10936.427027754204	20.78305	37.79299	Ionian Islands	https://www.geonames.org/	GeoNames
GRC	GR	GRC.7_1	Peloponnese, Western Greece and	ADM1	10936.427027754204	22.43958	37.62728	Peloponnese	https://www.geonames.org/	GeoNames
GRC	GR	GRC.7_1	Peloponnese, Western Greece and	ADM1	10936.427027754204	21.2915	38.48799	Western Greece	https://www.geonames.org/	GeoNames
GRC	GR	GRC.8_1	Thessaly and Central Greece	ADM1	15479.005854986408	23.13995	38.35243	Central Greece	https://www.geonames.org/	GeoNames
GRC	GR	GRC.8_1	Thessaly and Central Greece	ADM1	15479.005854986408	21.98364	39.40224	Thessaly	https://www.geonames.org/	GeoNames
GTM	GT	GTM.10_1	Jalapa	ADM1	1987.8994261737776	-89.91667	14.58333	Departamento de Jalapa	https://www.geonames.org/	GeoNames
GTM	GT	GTM.10_1	Jalapa	ADM1	1987.8994261737776	-90	14.83333	Departamento de El Progreso	https://www.geonames.org/	GeoNames
GTM	GT	GTM.11_1	Jutiapa	ADM1	3323.2927432992487	-89.83333	14.16667	Departamento de Jutiapa	https://www.geonames.org/	GeoNames
GTM	GT	GTM.12_1	Petén	ADM1	36060.073916334	-90	16.83333	Departamento del PetÃ©n	https://www.geonames.org/	GeoNames
GTM	GT	GTM.14_1	Quiché	ADM1	7053.924067725264	-90.91667	15.5	Departamento del QuichÃ©	https://www.geonames.org/	GeoNames
GTM	GT	GTM.15_1	Retalhuleu	ADM1	1994.1980110867353	-91.83333	14.33333	Departamento de Retalhuleu	https://www.geonames.org/	GeoNames
GTM	GT	GTM.15_1	Retalhuleu	ADM1	1994.1980110867353	-91.66667	14.75	Departamento de Quetzaltenango	https://www.geonames.org/	GeoNames
GTM	GT	GTM.17_1	San Marcos	ADM1	1915.110649544226	-91.91667	15	Departamento de San Marcos	https://www.geonames.org/	GeoNames
GTM	GT	GTM.18_1	Santa Rosa	ADM1	3093.8823080002635	-90.3	14.16667	Departamento de Santa Rosa	https://www.geonames.org/	GeoNames
GTM	GT	GTM.19_1	Sololá	ADM1	1129.5333519833637	-91.25	14.66667	Departamento de SololÃ¡	https://www.geonames.org/	GeoNames
GTM	GT	GTM.1_1	Alta Verapaz	ADM1	9913.241349547816	-90	15.66667	Departamento de Alta Verapaz	https://www.geonames.org/	GeoNames
GTM	GT	GTM.20_1	Suchitepéquez	ADM1	2307.19856370192	-91.43046	14.38084	Departamento de SuchitepÃ©quez	https://www.geonames.org/	GeoNames
GTM	GT	GTM.21_1	Totonicapán	ADM1	1303.7118805452928	-91.33333	15	Departamento de TotonicapÃ¡n	https://www.geonames.org/	GeoNames
GTM	GT	GTM.22_1	Zacapa	ADM1	2578.016912932185	-89.5	15	Departamento de Zacapa	https://www.geonames.org/	GeoNames
GTM	GT	GTM.2_1	Baja Verapaz	ADM1	2879.552973023812	-90.33333	15.08333	Departamento de Baja Verapaz	https://www.geonames.org/	GeoNames
GTM	GT	GTM.3_1	Chimaltenango	ADM1	1732.8181522277346	-90.75	14.58333	Departamento de SacatepÃ©quez	https://www.geonames.org/	GeoNames
GTM	GT	GTM.3_1	Chimaltenango	ADM1	1732.8181522277346	-90.91667	14.66667	Departamento de Chimaltenango	https://www.geonames.org/	GeoNames
GTM	GT	GTM.4_1	Chiquimula	ADM1	2374.1038904859843	-89.41667	14.66667	Departamento de Chiquimula	https://www.geonames.org/	GeoNames
GTM	GT	GTM.6_1	Escuintla	ADM1	4799.1228431376985	-91	14.16667	Departamento de Escuintla	https://www.geonames.org/	GeoNames
GTM	GT	GTM.7_1	Guatemala	ADM1	2207.534950364172	-90.5	14.66667	Departamento de Guatemala	https://www.geonames.org/	GeoNames
GTM	GT	GTM.8_1	Huehuetenango	ADM1	7292.815169751446	-91.58333	15.66667	Departamento de Huehuetenango	https://www.geonames.org/	GeoNames
GTM	GT	GTM.9_1	Izabal	ADM1	8636.512293594456	-89	15.5	Departamento de Izabal	https://www.geonames.org/	GeoNames
GUM	GU	GUM.11_1	Mongmong-Toto-Maite	ADM1		144.7164	13.47214	Asan-Maina Municipality	https://www.geonames.org/	GeoNames
GUM	GU	GUM.12_1	Piti	ADM1		144.75381	13.46334	Sinajana Municipality	https://www.geonames.org/	GeoNames
GUM	GU	GUM.12_1	Piti	ADM1		144.74773	13.46559	Agana Heights Municipality	https://www.geonames.org/	GeoNames
GUM	GU	GUM.12_1	Piti	ADM1		144.75888	13.4474	Chalan Pago-Ordot Municipality	https://www.geonames.org/	GeoNames
GUM	GU	GUM.13_1	Santa Rita	ADM1		144.7588	13.35522	Talofofo Municipality	https://www.geonames.org/	GeoNames
GUM	GU	GUM.15_1	Talofofo	ADM1		144.67208	13.38609	Santa Rita Municipality	https://www.geonames.org/	GeoNames
GUM	GU	GUM.15_1	Talofofo	ADM1		144.67464	13.27125	Merizo Municipality	https://www.geonames.org/	GeoNames
GUM	GU	GUM.15_1	Talofofo	ADM1		144.66938	13.35619	Agat Municipality	https://www.geonames.org/	GeoNames
GUM	GU	GUM.17_1	Umatac	ADM1		144.73479	13.29414	Inarajan Municipality	https://www.geonames.org/	GeoNames
GUM	GU	GUM.18_1	Yigo	ADM1		144.83898	13.517760000000001	Dededo Municipality	https://www.geonames.org/	GeoNames
GUM	GU	GUM.19_1	Yona	ADM1		144.7988	13.46906	Barrigada Municipality	https://www.geonames.org/	GeoNames
GUM	GU	GUM.19_1	Yona	ADM1		144.75788	13.47279	HagÃ¥tÃ±a Municipality	https://www.geonames.org/	GeoNames
GUM	GU	GUM.1_1	Agana Heights	ADM1		144.80071	13.44766	Mangilao Municipality	https://www.geonames.org/	GeoNames
GUM	GU	GUM.2_1	Agat	ADM1		144.66909	13.30739	Umatac Municipality	https://www.geonames.org/	GeoNames
GUM	GU	GUM.3_1	Asan	ADM1		144.78094	13.48759	Tamuning-Tumon-Harmon Municipality	https://www.geonames.org/	GeoNames
GUM	GU	GUM.4_1	Barrigada	ADM1		144.77714	13.40972	Yona Municipality	https://www.geonames.org/	GeoNames
GUM	GU	GUM.5_1	Chalan-Pago-Ordot	ADM1		144.69282	13.46256	Piti Municipality	https://www.geonames.org/	GeoNames
GUM	GU	GUM.6_1	Dededo	ADM1		144.78191	13.46857	Mongmong-Toto-Maite Municipality	https://www.geonames.org/	GeoNames
GUM	GU	GUM.9_1	Mangilao	ADM1		144.88913	13.53603	Yigo Municipality	https://www.geonames.org/	GeoNames
GNB	GW	GNB.1_1	Bafatá	ADM1	5962.784571607214	-14.71667	12.16667	BafatÃ¡	https://www.geonames.org/	GeoNames
GNB	GW	GNB.2_1	Biombo	ADM1	854.2536843598564	-15.84332	11.88281	Biombo	https://www.geonames.org/	GeoNames
GNB	GW	GNB.3_1	Bissau	ADM1		-15.59097	11.85391	Bissau Region	https://www.geonames.org/	GeoNames
GNB	GW	GNB.4_1	Bolama	ADM1	1382.85001122598	-16.00926	11.15484	Bolama	https://www.geonames.org/	GeoNames
GNB	GW	GNB.5_1	Cacheu	ADM1	4603.445230186413	-16.16667	12	Cacheu Region	https://www.geonames.org/	GeoNames
GNB	GW	GNB.6_1	Gabú	ADM1	8829.992712469058	-14.16667	12.16667	GabÃº	https://www.geonames.org/	GeoNames
GNB	GW	GNB.7_1	Oio	ADM1	127.69556385004093	-15.25	12.25	Oio Region	https://www.geonames.org/	GeoNames
GNB	GW	GNB.8_1	Quinara	ADM1	2560.367824859168	-15.08333	11.66667	Quinara	https://www.geonames.org/	GeoNames
GNB	GW	GNB.9_1	Tombali	ADM1	3142.5081171802076	-15	11.3	Tombali	https://www.geonames.org/	GeoNames
GUY	GY	GUY.10_1	Upper Takutu-Upper Essequibo	ADM1	55359.46997793147	-59	2.91667	Upper Takutu-Upper Essequibo Region	https://www.geonames.org/	GeoNames
GUY	GY	GUY.1_1	Barima-Waini	ADM1	19799.79992276686	-59.75	7.66667	Barima-Waini Region	https://www.geonames.org/	GeoNames
GUY	GY	GUY.2_1	Cuyuni-Mazaruni	ADM1	47967.846360937285	-60	6	Cuyuni-Mazaruni Region	https://www.geonames.org/	GeoNames
GUY	GY	GUY.3_1	Demerara-Mahaica	ADM1	2116.0188457190275	-58.08333	6.5	Demerara-Mahaica Region	https://www.geonames.org/	GeoNames
GUY	GY	GUY.4_1	East Berbice-Corentyne	ADM1	36318.36653373613	-58.16667	4	East Berbice-Corentyne Region	https://www.geonames.org/	GeoNames
GUY	GY	GUY.5_1	Essequibo Islands-West Demerara	ADM1	3184.112230678774	-58.5	6.66667	Essequibo Islands-West Demerara Region	https://www.geonames.org/	GeoNames
GUY	GY	GUY.6_1	Mahaica-Berbice	ADM1	3829.692895221756	-57.83333	6.25	Mahaica-Berbice Region	https://www.geonames.org/	GeoNames
GUY	GY	GUY.7_1	Pomeroon-Supenaam	ADM1	5565.517906669291	-58.83333	7.08333	Pomeroon-Supenaam Region	https://www.geonames.org/	GeoNames
GUY	GY	GUY.8_1	Potaro-Siparuni	ADM1	20575.55982969749	-59.3	4.9	Potaro-Siparuni Region	https://www.geonames.org/	GeoNames
